viagem_id,hotel,cidade,diarias,valor_diaria,valor_hospedagem_realizado,fora_politica_hotel
T003007,Hotel Local,São Paulo,2,348.17,696.33,False
T003010,Transamerica,Manaus,3,343.78,1031.34,False
T003011,Transamerica,Fortaleza,1,371.94,371.94,False
T003013,Accor,São Paulo,1,359.28,359.28,False
T003014,Hotel Local,Rio de Janeiro,1,351.66,351.66,False
T003015,Hotel Local,Fortaleza,2,360.27,720.53,False
T003016,Rede Nacional,Campinas,3,325.51,976.54,False
T003019,Accor,Rio de Janeiro,1,551.08,551.08,True
T003020,Accor,Belo Horizonte,2,266.25,532.5,False
T003021,Hotel Local,São Paulo,1,342.83,342.83,False
T003022,Rede Nacional,Curitiba,2,233.61,467.21,False
T003023,Rede Nacional,Porto Alegre,2,243.59,487.17,False
T003024,Hotel Local,Rio de Janeiro,1,259.94,259.94,False
T003026,Intercity,São Paulo,1,377.07,377.07,False
T003027,Intercity,Belo Horizonte,3,357.75,1073.25,False
T003028,Transamerica,Feira de Santana,2,243.17,486.34,False
T003029,Accor,Fortaleza,1,253.1,253.1,False
T003030,Transamerica,Brasília,3,393.7,1181.1,False
T003031,Rede Nacional,Manaus,3,372.51,1117.53,False
T003032,Transamerica,Vitória da Conquista,1,271.86,271.86,False
T003033,Accor,Rio de Janeiro,5,387.75,1938.74,False
T003035,Accor,Manaus,5,368.23,1841.16,False
T003036,Rede Nacional,Feira de Santana,2,238.22,476.45,False
T003037,Rede Nacional,São Paulo,3,541.18,1623.53,True
T003038,Hotel Local,São Paulo,1,311.09,311.09,False
T003040,Hotel Local,São Paulo,3,381.8,1145.41,False
T003041,Rede Nacional,Rio de Janeiro,1,334.86,334.86,False
T003043,Rede Nacional,São Paulo,3,453.33,1359.99,False
T003045,Hotel Local,Curitiba,1,259.86,259.86,False
T003048,Hotel Local,São Paulo,1,517.62,517.62,True
T003050,Rede Nacional,Fortaleza,5,357.28,1786.4,False
T003051,Intercity,São Paulo,2,454.99,909.99,True
T003052,Intercity,São Paulo,4,392.29,1569.16,False
T003053,Rede Nacional,Porto Alegre,2,380.77,761.55,True
T003054,Hotel Local,Belo Horizonte,2,292.31,584.62,False
T003055,Hotel Local,Ilhéus,1,215.06,215.06,False
T003056,Rede Nacional,Brasilia,1,306.07,306.07,False
T003057,Hotel Local,Brasília,2,273.68,547.36,False
T003058,Accor,Belo Horizonte,1,320.21,320.21,True
T003059,Accor,Aracaju,1,259.68,259.68,False
T003061,Hotel Local,Rio de Janeiro,3,324.31,972.93,False
T003062,Rede Nacional,Brasília,1,289.24,289.24,False
T003063,Accor,São Paulo,1,367.5,367.5,False
T003065,Transamerica,Curitiba,2,382.49,764.98,True
T003066,Accor,Aracaju,2,238.93,477.87,False
T003067,Intercity,Ilhéus,3,224.49,673.46,False
T003068,Intercity,Belo Horizonte,1,213.66,213.66,False
T003069,Hotel Local,Campinas,1,284.55,284.55,False
T003071,Hotel Local,Brasília,3,260.26,780.79,False
T003073,Transamerica,Curitiba,3,505.25,1515.74,True
T003074,Rede Nacional,Brasília,3,281.85,845.55,False
T003075,Hotel Local,São Paulo,1,314.63,314.63,False
T003076,Hotel Local,Campinas,4,284.6,1138.39,False
T003078,Transamerica,Porto Alegre,3,348.15,1044.46,False
T003079,Accor,Vitória da Conquista,3,186.97,560.9,False
T003080,Transamerica,Fortaleza,2,322.58,645.17,False
T003081,Accor,Rio de Janeiro,3,378.85,1136.56,False
T003082,Accor,Brasília,2,393.72,787.43,False
T003083,Accor,Rio de Janeiro,1,369.27,369.27,False
T003085,Rede Nacional,Feira de Santana,4,232.18,928.72,False
T003086,Hotel Local,Belo Horizonte,2,224.7,449.41,False
T003088,Hotel Local,Recife,1,287.15,287.15,False
T003089,Hotel Local,Brasília,1,330.47,330.47,False
T003090,Accor,Vitória da Conquista,4,238.28,953.12,False
T003091,Hotel Local,Fortaleza,4,270.89,1083.55,False
T003092,Accor,São Paulo,4,456.46,1825.84,False
T003093,Hotel Local,Curitiba,2,284.94,569.89,False
T003094,Rede Nacional,São Paulo,1,438.75,438.75,False
T003096,Intercity,Belo Horizonte,4,316.01,1264.02,False
T003097,Accor,Rio de Janeiro,2,368.73,737.47,False
T003098,Rede Nacional,Curitiba,2,236.18,472.35,False
T003099,Hotel Local,São Paulo,1,258.97,258.97,False
T003100,Rede Nacional,São Paulo,2,394.73,789.46,False
T003101,Hotel Local,Aracaju,2,187.78,375.56,False
T003102,Accor,Belo Horizonte,4,296.1,1184.39,False
T003103,Rede Nacional,Recife,2,236.82,473.65,False
T003104,Intercity,Recife,2,328.89,657.78,False
T003105,Accor,Vitória da Conquista,2,208.57,417.14,False
T003107,Rede Nacional,Rio de Janeiro,3,503.13,1509.39,True
T003109,Transamerica,São Paulo,2,583.12,1166.23,True
T003110,Rede Nacional,Vitória da Conquista,1,242.82,242.82,False
T003111,Hotel Local,São Paulo,1,396.55,396.55,False
T003112,Accor,Recife,2,313.03,626.06,False
T003114,Intercity,São Paulo,2,308.64,617.27,False
T003115,Hotel Local,Campinas,1,239.56,239.56,False
T003118,Accor,Manaus,3,331.99,995.96,False
T003119,Hotel Local,Rio de Janeiro,1,331.05,331.05,False
T003120,Hotel Local,Belo Horizonte,1,226.49,226.49,False
T003122,Hotel Local,Ilhéus,2,286.9,573.8,False
T003123,Accor,Brasília,1,472.56,472.56,True
T003124,Hotel Local,Vitória da Conquista,2,208.4,416.8,False
T003125,Accor,Porto Alegre,2,327.2,654.4,False
T003127,Accor,Curitiba,2,259.57,519.14,False
T003129,Transamerica,Porto Alegre,3,311.32,933.97,False
T003130,Rede Nacional,Belo Horizonte,1,221.61,221.61,False
T003132,Rede Nacional,Vitória da Conquista,2,163.09,326.19,False
T003133,Rede Nacional,Curitiba,3,256.23,768.68,False
T003136,Hotel Local,Brasília,4,466.27,1865.08,True
T003138,Hotel Local,Curitiba,3,242.98,728.94,False
T003140,Rede Nacional,Belo Horizonte,1,226.69,226.69,False
T003141,Rede Nacional,Rio de Janeiro,4,287.75,1151.0,False
T003142,Intercity,Vitória da Conquista,5,220.65,1103.24,False
T003143,Rede Nacional,Manaus,1,288.08,288.08,False
T003144,Accor,Feira de Santana,2,245.02,490.04,True
T003145,Hotel Local,Ilhéus,1,210.36,210.36,False
T003147,Intercity,Brasília,1,241.36,241.36,False
T003149,Rede Nacional,Curitiba,2,318.67,637.34,False
T003150,Hotel Local,São Paulo,1,427.15,427.15,False
T003151,Transamerica,Brasília,5,366.44,1832.22,False
T003152,Intercity,Recife,2,318.82,637.64,False
T003153,Rede Nacional,Brasília,10,346.4,3464.04,False
T003155,Accor,Feira de Santana,3,230.69,692.07,False
T003156,Accor,São Paulo,1,417.55,417.55,False
T003159,Transamerica,Rio de Janeiro,1,598.28,598.28,True
T003160,Hotel Local,Fortaleza,2,288.75,577.5,False
T003162,Intercity,São Paulo,1,358.54,358.54,False
T003163,Transamerica,São Paulo,5,355.4,1777.02,False
T003164,Accor,São Paulo,4,438.28,1753.13,False
T003165,Intercity,Feira de Santana,2,197.83,395.66,False
T003166,Rede Nacional,Rio de Janeiro,7,367.11,2569.75,False
T003167,Intercity,Fortaleza,2,365.01,730.02,False
T003168,Hotel Local,São Paulo,1,386.6,386.6,False
T003169,Rede Nacional,Belo Horizonte,1,288.59,288.59,False
T003170,Intercity,Porto Alegre,2,350.83,701.65,False
T003172,Transamerica,São Paulo,1,444.41,444.41,False
T003173,Accor,São Paulo,1,334.53,334.53,False
T003176,Rede Nacional,Rio de Janeiro,1,279.11,279.11,False
T003179,Intercity,Fortaleza,2,249.62,499.23,False
T003181,Hotel Local,Feira de Santana,1,197.55,197.55,False
T003183,Hotel Local,São Paulo,1,390.25,390.25,False
T003184,Hotel Local,Aracaju,3,311.74,935.23,True
T003185,Rede Nacional,Recife,3,288.86,866.58,False
T003186,Accor,Feira de Santana,3,250.02,750.07,True
T003187,Accor,São Paulo,4,477.72,1910.87,True
T003188,Transamerica,Vitória da Conquista,2,218.66,437.32,False
T003189,Accor,Recife,1,351.76,351.76,False
T003190,Accor,Curitiba,4,254.59,1018.36,False
T003193,Hotel Local,Rio de Janeiro,3,368.07,1104.21,False
T003198,Hotel Local,Porto Alegre,1,252.47,252.47,False
T003199,Transamerica,Campinas,3,527.91,1583.72,True
T003200,Accor,Belo Horizonte,3,306.94,920.81,False
T003201,Accor,Belo Horizonte,2,287.95,575.89,False
T003202,Rede Nacional,Campinas,2,379.85,759.7,False
T003203,Rede Nacional,Aracaju,4,291.05,1164.19,False
T003204,Intercity,SP - São Paulo,2,375.21,750.41,False
T003205,Hotel Local,Fortaleza,3,287.59,862.76,False
T003206,Hotel Local,Campinas,5,288.63,1443.16,False
T003207,Intercity,Belo Horizonte,1,234.17,234.17,False
T003208,Hotel Local,Vitória da Conquista,1,224.78,224.78,False
T003209,Transamerica,Brasília,2,525.96,1051.92,True
T003210,Accor,Fortaleza,3,218.05,654.16,False
T003212,Accor,São Paulo,3,456.32,1368.95,True
T003213,Rede Nacional,Belo Horizonte,1,202.68,202.68,False
T003214,Accor,Rio de Janeiro,1,315.8,315.8,False
T003215,Rede Nacional,Campinas,1,271.03,271.03,False
T003216,Accor,Aracaju,2,213.61,427.22,False
T003217,Intercity,Vitória da Conquista,2,194.56,389.13,False
T003218,Accor,Brasília,3,527.59,1582.78,False
T003219,Hotel Local,Vitória da Conquista,2,183.26,366.53,False
T003220,Hotel Local,Brasília,2,274.82,549.64,False
T003221,Hotel Local,São Paulo,8,344.88,2759.01,False
T003222,Rede Nacional,Belo Horizonte,2,254.79,509.58,False
T003223,Intercity,Brasília,6,294.92,1769.51,False
T003226,Transamerica,Fortaleza,3,272.49,817.48,False
T003227,Intercity,São Paulo,1,435.55,435.55,False
T003229,Hotel Local,Campinas,3,297.74,893.23,False
T003230,Accor,Belo Horizonte,4,315.9,1263.61,False
T003232,Accor,Fortaleza,2,314.47,628.94,False
T003233,Intercity,Recife,5,313.38,1566.89,False
T003234,Hotel Local,Brasilia,1,262.34,262.34,False
T003235,Hotel Local,Rio de Janeiro,2,249.43,498.86,False
T003236,Hotel Local,Recife,2,222.03,444.06,False
T003237,Transamerica,Belo Horizonte,2,278.3,556.6,False
T003238,Accor,Brasília,10,390.3,3903.01,False
T003239,Hotel Local,Curitiba,1,339.78,339.78,False
T003240,Transamerica,Rio de Janeiro,4,484.7,1938.8,True
T003241,Rede Nacional,Fortaleza,2,366.16,732.32,False
T003242,Accor,Fortaleza,1,279.65,279.65,False
T003244,Intercity,Fortaleza,1,257.72,257.72,False
T003245,Transamerica,Recife,5,391.02,1955.12,True
T003246,Rede Nacional,Porto Alegre,1,284.51,284.51,False
T003247,Intercity,São Paulo,2,301.17,602.34,False
T003248,Rede Nacional,São Paulo,3,329.19,987.56,False
T003249,Rede Nacional,São Paulo,6,323.89,1943.32,False
T003250,Rede Nacional,Ilhéus,3,273.23,819.68,False
T003251,Hotel Local,Belo Horizonte,7,259.85,1818.94,False
T003252,Hotel Local,Brasília,2,304.29,608.59,False
T003254,Rede Nacional,Campinas,3,267.03,801.1,False
T003255,Accor,Brasília,1,365.33,365.33,False
T003256,Rede Nacional,São Paulo,3,352.68,1058.05,False
T003257,Hotel Local,Fortaleza,4,339.12,1356.49,False
T003260,Accor,São Paulo,6,396.06,2376.34,False
T003261,Intercity,Recife,3,446.49,1339.46,True
T003262,Hotel Local,Rio de Janeiro,2,427.52,855.03,False
T003264,Rede Nacional,Feira de Santana,3,161.09,483.28,False
T003265,Hotel Local,São Paulo,5,402.63,2013.16,False
T003267,Rede Nacional,Porto Alegre,1,240.45,240.45,False
T003268,Accor,São Paulo,3,675.47,2026.42,True
T003269,Transamerica,São Paulo,3,429.69,1289.08,False
T003271,Rede Nacional,Ilhéus,4,297.63,1190.53,False
T003274,Transamerica,Curitiba,4,430.48,1721.93,True
T003275,Intercity,Recife,2,245.86,491.72,False
T003277,Intercity,São Paulo,7,432.61,3028.24,False
T003278,Intercity,Recife,2,261.92,523.84,False
T003279,Accor,Brasília,3,561.85,1685.54,True
T003280,Transamerica,São Paulo,4,464.43,1857.7,True
T003281,Accor,Ilhéus,6,283.26,1699.54,False
T003282,Hotel Local,Rio de Janeiro,4,333.87,1335.48,False
T003284,Rede Nacional,São Paulo,1,363.32,363.32,False
T003285,Hotel Local,Ilhéus,3,160.35,481.04,False
T003286,Accor,São Paulo,2,449.64,899.28,False
T003288,Hotel Local,São Paulo,2,336.55,673.11,False
T003289,Hotel Local,Manaus,1,239.08,239.08,False
T003293,Rede Nacional,Brasília,2,356.22,712.45,False
T003294,Accor,Belo Horizonte,1,267.6,267.6,False
T003295,Hotel Local,Brasília,3,299.4,898.19,False
T003296,Hotel Local,Curitiba,3,251.88,755.64,False
T003297,Rede Nacional,São Paulo,3,323.55,970.65,False
T003298,Hotel Local,Brasília,4,329.46,1317.85,False
T003300,Intercity,Belo Horizonte,3,234.31,702.92,False
T003301,Accor,Belo Horizonte,2,293.42,586.84,False
T003303,Hotel Local,São Paulo,1,426.51,426.51,False
T003304,Hotel Local,Brasília,1,353.56,353.56,False
T003305,Accor,Recife,2,272.49,544.97,False
T003306,Hotel Local,Manaus,1,322.48,322.48,False
T003307,Hotel Local,são paulo,2,341.05,682.11,False
T003308,Rede Nacional,São Paulo,5,358.37,1791.87,False
T003310,Accor,Recife,1,307.64,307.64,False
T003311,Rede Nacional,São Paulo,2,462.1,924.2,False
T003312,Hotel Local,São Paulo,2,298.94,597.89,False
T003316,Rede Nacional,Feira de Santana,4,185.48,741.92,False
T003318,Intercity,São Paulo,5,498.13,2490.65,True
T003319,Hotel Local,Recife,1,343.49,343.49,False
T003320,Hotel Local,Rio de Janeiro,1,391.54,391.54,False
T003321,Accor,São Paulo,1,490.59,490.59,True
T003322,Hotel Local,Recife,8,289.69,2317.49,False
T003323,Hotel Local,São Paulo,3,378.46,1135.38,False
T003324,Accor,Manaus,4,343.63,1374.54,False
T003325,Accor,Brasília,1,373.4,373.4,False
T003326,Accor,Brasília,5,350.16,1750.8,False
T003327,Intercity,Belo Horizonte,1,342.76,342.76,False
T003329,Accor,Rio de Janeiro,2,388.49,776.98,False
T003330,Hotel Local,Feira de Santana,2,207.85,415.7,False
T003331,Hotel Local,Rio,3,302.75,908.24,False
T003332,Accor,Rio de Janeiro,1,373.88,373.88,False
T003333,Accor,Fortaleza,2,342.02,684.05,False
T003334,Rede Nacional,Feira de Santana,3,140.13,420.38,False
T003335,Rede Nacional,Rio de Janeiro,3,313.29,939.86,False
T003336,Rede Nacional,São Paulo,1,367.07,367.07,False
T003337,Hotel Local,Feira de Santana,1,178.57,178.57,False
T003338,Hotel Local,Recife,3,420.87,1262.62,True
T003339,Hotel Local,Rio de Janeiro,3,281.98,845.94,False
T003340,Intercity,Brasília,3,354.49,1063.46,False
T003341,Transamerica,Belo Horizonte,4,405.69,1622.75,True
T003342,Transamerica,São Paulo,1,397.74,397.74,False
T003343,Hotel Local,Recife,3,216.94,650.83,False
T003344,Hotel Local,Ilhéus,2,269.31,538.61,False
T003345,Rede Nacional,São Paulo,2,343.77,687.54,False
T003346,Rede Nacional,São Paulo,3,328.52,985.56,False
T003347,Transamerica,Brasília,2,347.88,695.75,False
T003349,Rede Nacional,São Paulo,4,359.61,1438.46,False
T003350,Accor,São Paulo,1,590.99,590.99,True
T003352,Hotel Local,Manaus,4,253.23,1012.91,False
T003353,Hotel Local,Fortaleza,4,250.89,1003.56,False
T003354,Hotel Local,Ilhéus,3,222.23,666.7,False
T003355,Accor,São Paulo,3,448.86,1346.59,True
T003356,Hotel Local,Fortaleza,1,316.13,316.13,False
T003357,Hotel Local,São Paulo,1,347.02,347.02,False
T003358,Accor,Campinas,2,379.76,759.51,False
T003359,Hotel Local,Brasília,5,234.42,1172.12,False
T003363,Rede Nacional,Brasília,2,303.79,607.58,False
T003364,Accor,Recife,3,268.95,806.84,False
T003366,Transamerica,Vitória da Conquista,2,238.96,477.92,False
T003367,Hotel Local,São Paulo,3,390.57,1171.7,False
T003369,Hotel Local,São Paulo,2,297.88,595.76,False
T003370,Accor,Brasília,3,372.54,1117.62,False
T003371,Rede Nacional,Fortaleza,1,243.61,243.61,False
T003372,Hotel Local,Aracaju,2,241.79,483.59,False
T003373,Transamerica,Recife,4,233.79,935.18,False
T003375,Rede Nacional,Fortaleza,1,277.6,277.6,False
T003376,Accor,Belo Horizonte,2,291.57,583.14,False
T003377,Hotel Local,São Paulo,2,434.6,869.19,False
T003378,Hotel Local,Recife,2,242.76,485.53,False
T003379,Accor,Fortaleza,4,376.94,1507.77,False
T003381,Accor,Manaus,2,335.26,670.52,False
T003382,Intercity,Vitória da Conquista,3,234.09,702.26,False
T003383,Rede Nacional,Rio de Janeiro,2,449.11,898.22,True
T003384,Rede Nacional,Brasília,4,309.12,1236.49,False
T003385,Hotel Local,Recife,3,256.04,768.11,False
T003386,Hotel Local,Manaus,4,242.21,968.86,False
T003387,Intercity,Porto Alegre,3,323.52,970.57,False
T003388,Accor,Fortaleza,2,378.46,756.92,True
T003389,Rede Nacional,Campinas,2,286.13,572.26,False
T003391,Accor,Recife,5,347.9,1739.48,False
T003392,Rede Nacional,São Paulo,4,484.12,1936.48,False
T003393,Accor,Campinas,2,332.8,665.6,False
T003394,Hotel Local,Porto Alegre,2,314.36,628.71,False
T003395,Hotel Local,Rio de Janeiro,8,352.34,2818.73,False
T003396,Transamerica,São Paulo,4,422.13,1688.52,False
T003397,Hotel Local,Feira de Santana,3,138.6,415.8,False
T003398,Hotel Local,Recife,1,252.19,252.19,False
T003399,Rede Nacional,Rio de Janeiro,3,310.36,931.07,False
T003400,Intercity,Brasilia,2,339.01,678.01,False
T003405,Rede Nacional,Brasília,3,264.24,792.71,False
T003406,Accor,São Paulo,4,438.62,1754.49,False
T003407,Accor,Brasília,8,348.62,2788.94,False
T003408,Hotel Local,Campinas,2,239.44,478.88,False
T003409,Hotel Local,Belo Horizonte,2,327.26,654.53,False
T003410,Transamerica,Feira de Santana,1,218.7,218.7,False
T003411,Hotel Local,São Paulo,5,421.22,2106.1,False
T003412,Transamerica,Vitória da Conquista,1,280.59,280.59,True
T003413,Hotel Local,Recife,1,241.6,241.6,False
T003414,Transamerica,São Paulo,2,365.76,731.52,False
T003416,Hotel Local,São Paulo,2,434.43,868.86,True
T003418,Hotel Local,Recife,3,281.92,845.77,False
T003419,Rede Nacional,Rio de Janeiro,2,348.82,697.64,False
T003420,Accor,Recife,1,334.13,334.13,True
T003421,Rede Nacional,Belo Horizonte,2,302.72,605.45,False
T003422,Rede Nacional,São Paulo,1,347.74,347.74,False
T003423,Rede Nacional,São Paulo,3,295.65,886.95,False
T003425,Transamerica,Manaus,3,374.41,1123.24,False
T003426,Accor,Vitoria da Conquista,2,300.79,601.58,True
T003427,Intercity,Manaus,3,287.72,863.17,False
T003428,Intercity,Curitiba,3,329.68,989.05,False
T003430,Rede Nacional,Curitiba,1,209.56,209.56,False
T003431,Intercity,Belo Horizonte,1,304.93,304.93,False
T003432,Rede Nacional,Brasília,3,284.47,853.41,False
T003433,Rede Nacional,São Paulo,1,404.8,404.8,False
T003435,Rede Nacional,Porto Alegre,2,240.12,480.23,False
T003436,Accor,Recife,2,345.53,691.06,True
T003437,Rede Nacional,Belo Horizonte,4,420.64,1682.56,False
T003438,Hotel Local,Fortaleza,5,226.5,1132.49,False
T003439,Rede Nacional,São Paulo,1,399.1,399.1,False
T003440,Rede Nacional,Rio de Janeiro,4,274.12,1096.48,False
T003442,Hotel Local,Vitória da Conquista,5,295.73,1478.66,False
T003443,Accor,Porto Alegre,3,322.2,966.6,False
T003444,Hotel Local,Vitória da Conquista,5,241.06,1205.32,False
T003445,Accor,São Paulo,4,432.25,1729.02,False
T003447,Accor,Rio de Janeiro,2,439.34,878.68,True
T003448,Intercity,São Paulo,2,429.24,858.49,True
T003449,Accor,São Paulo,2,346.86,693.72,False
T003450,Intercity,Recife,3,279.23,837.69,False
T003451,Hotel Local,São Paulo,4,280.29,1121.17,False
T003452,Accor,Campinas,4,243.32,973.3,False
T003453,Transamerica,Campinas,4,378.63,1514.52,False
T003454,Hotel Local,São Paulo,5,340.41,1702.07,False
T003455,Hotel Local,São Paulo,4,410.32,1641.28,False
T003456,Accor,Sao Paulo,1,648.36,648.36,True
T003457,Hotel Local,Rio de Janeiro,3,370.55,1111.64,False
T003458,Hotel Local,Recife,2,261.34,522.69,False
T003459,Accor,Porto Alegre,3,342.67,1028.01,False
T003460,Intercity,São Paulo,5,516.94,2584.71,True
T003462,Accor,Campinas,3,373.08,1119.24,True
T003463,Accor,Aracaju,2,230.15,460.3,False
T003464,Rede Nacional,Recife,3,263.95,791.86,False
T003465,Intercity,Feira de Santana,2,209.59,419.18,False
T003466,Hotel Local,Rio de Janeiro,2,302.95,605.9,False
T003467,Accor,Brasília,1,376.61,376.61,False
T003468,Hotel Local,São Paulo,1,273.6,273.6,False
T003469,Intercity,Recife,1,352.57,352.57,False
T003471,Rede Nacional,São Paulo,1,319.35,319.35,False
T003472,Accor,Recife,1,286.98,286.98,False
T003473,Hotel Local,São Paulo,2,345.07,690.14,False
T003474,Accor,Vitória da Conquista,1,276.53,276.53,False
T003475,Accor,Campinas,2,318.59,637.17,False
T003476,Accor,são paulo,3,349.33,1047.99,False
T003477,Hotel Local,Rio de Janeiro,1,227.56,227.56,False
T003478,Hotel Local,Fortaleza,3,352.6,1057.79,True
T003479,Hotel Local,Vitória da Conquista,1,230.49,230.49,False
T003480,Hotel Local,São Paulo,4,484.65,1938.58,False
T003482,Hotel Local,São Paulo,5,332.6,1662.99,False
T003483,Intercity,Sao Paulo,1,439.76,439.76,False
T003484,Transamerica,Belo Horizonte,4,245.97,983.87,False
T003486,Hotel Local,Porto Alegre,3,307.77,923.31,False
T003487,Accor,São Paulo,2,316.17,632.34,False
T003488,Rede Nacional,Fortaleza,1,334.79,334.79,False
T003489,Rede Nacional,São Paulo,3,375.05,1125.15,False
T003491,Intercity,São Paulo,3,350.42,1051.27,False
T003492,Hotel Local,Campinas,1,270.4,270.4,False
T003493,Transamerica,Recife,4,309.05,1236.21,False
T003494,Hotel Local,Recife,2,327.0,654.0,True
