despesa_id,viagem_id,categoria,valor,data_despesa,reembolsavel
E0007169,T002341,Ajuste de reembolso,3.55,2025-10-03,False
E0007170,T002342,Alimentação,309.44,2025-04-07,True
E0007171,T002342,Transporte terrestre,200.25,2025-04-07,True
E0007172,T002342,Ajuste de reembolso,-17.56,2025-04-22,False
E0007173,T002343,Alimentação,366.27,2025-05-10,True
E0007174,T002343,Transporte terrestre,321.12,2025-05-10,True
E0007175,T002343,Ajuste de reembolso,-1.88,2025-05-21,False
E0007176,T002344,Alimentação,416.81,2025-06-25,True
E0007177,T002344,Transporte terrestre,178.62,2025-06-25,True
E0007178,T002344,Outros,261.05,2025-06-25,True
E0007179,T002344,Ajuste de reembolso,31.73,2025-06-29,False
E0007180,T002345,Alimentação,312.98,2024-04-02,True
E0007181,T002345,Transporte terrestre,149.64,2024-04-02,True
E0007182,T002345,Outros,106.8,2024-04-02,True
E0007183,T002345,Ajuste de reembolso,44.31,2024-04-16,False
E0007184,T002347,Alimentação,124.81,2025-05-31,True
E0007185,T002347,Transporte terrestre,57.25,2025-05-31,True
E0007186,T002347,Ajuste de reembolso,-19.46,2025-06-24,False
E0007187,T002348,Alimentação,745.47,2024-07-24,True
E0007188,T002348,Transporte terrestre,420.35,2024-07-24,True
E0007189,T002348,Ajuste de reembolso,33.87,2024-08-05,False
E0007190,T002349,Alimentação,727.48,2024-09-06,True
E0007191,T002349,Transporte terrestre,312.83,2024-09-06,True
E0007192,T002349,Ajuste de reembolso,33.75,2024-09-30,False
E0007193,T002350,Alimentação,241.78,2025-10-17,True
E0007194,T002350,Transporte terrestre,142.52,2025-10-17,True
E0007195,T002350,Ajuste de reembolso,-1.43,2025-10-29,False
E0007196,T002351,Alimentação,342.04,2024-03-18,True
E0007197,T002351,Transporte terrestre,190.6,2024-03-18,True
E0007198,T002351,Ajuste de reembolso,16.99,2024-03-27,False
E0007199,T002352,Alimentação,133.41,2025-02-22,True
E0007200,T002352,Transporte terrestre,309.16,2025-02-22,True
E0007201,T002352,Ajuste de reembolso,39.11,2025-02-28,False
E0007202,T002353,Alimentação,500.32,2024-09-26,True
E0007203,T002353,Transporte terrestre,313.31,2024-09-26,True
E0007204,T002353,Ajuste de reembolso,-15.27,2024-10-09,False
E0007205,T002354,Alimentação,371.44,2025-03-02,True
E0007206,T002354,Transporte terrestre,150.85,2025-03-02,True
E0007207,T002354,Ajuste de reembolso,-21.88,2025-03-13,False
E0007208,T002355,Alimentação,209.55,2024-04-18,True
E0007209,T002355,Transporte terrestre,195.08,2024-04-18,True
E0007210,T002355,Ajuste de reembolso,-7.01,2024-05-08,False
E0007211,T002356,Alimentação,390.09,2024-09-02,True
E0007212,T002356,Transporte terrestre,169.78,2024-09-02,True
E0007213,T002356,Pedágio,199.03,2024-09-02,True
E0007214,T002356,Ajuste de reembolso,34.45,2024-09-10,False
E0007215,T002357,Alimentação,490.25,2025-03-14,True
E0007216,T002357,Transporte terrestre,441.35,2025-03-14,True
E0007217,T002357,Ajuste de reembolso,19.43,2025-04-02,False
E0007218,T002358,Alimentação,255.23,2024-09-02,True
E0007219,T002358,Transporte terrestre,146.19,2024-09-02,True
E0007220,T002358,Ajuste de reembolso,-8.56,2024-09-10,False
E0007221,T002359,Alimentação,94.43,2024-09-23,True
E0007222,T002359,Transporte terrestre,80.43,2024-09-23,True
E0007223,T002359,Ajuste de reembolso,17.24,2024-10-10,False
E0007224,T002360,Alimentação,301.47,2025-09-23,True
E0007225,T002360,Transporte terrestre,133.19,2025-09-23,True
E0007226,T002360,Ajuste de reembolso,38.06,2025-10-03,False
E0007227,T002361,Alimentação,240.46,2025-12-02,True
E0007228,T002361,Transporte terrestre,148.83,2025-12-02,True
E0007229,T002361,Ajuste de reembolso,30.03,2025-12-13,False
E0007230,T002362,Alimentação,387.7,2024-08-22,True
E0007231,T002362,Transporte terrestre,274.38,2024-08-22,True
E0007232,T002362,Ajuste de reembolso,19.35,2024-08-28,False
E0007233,T002363,Alimentação,659.92,2025-09-30,True
E0007234,T002363,Transporte terrestre,348.55,2025-09-30,True
E0007235,T002363,Ajuste de reembolso,30.61,2025-10-16,False
E0007236,T002364,Alimentação,201.54,2025-10-11,True
E0007237,T002364,Transporte terrestre,150.15,2025-10-11,True
E0007238,T002364,Ajuste de reembolso,7.25,2025-10-21,False
E0007239,T002365,Alimentação,568.15,2024-10-28,True
E0007240,T002365,Transporte terrestre,430.84,2024-10-28,True
E0007241,T002365,Ajuste de reembolso,-6.05,2024-11-13,False
E0007242,T002366,Alimentação,487.97,2024-07-23,True
E0007243,T002366,Transporte terrestre,522.62,2024-07-23,True
E0007244,T002366,Ajuste de reembolso,-21.85,2024-08-05,False
E0007245,T002367,Alimentação,188.06,2025-04-29,True
E0007246,T002367,Transporte terrestre,105.14,2025-04-29,True
E0007247,T002367,Ajuste de reembolso,19.42,2025-05-04,False
E0007248,T002368,Alimentação,241.71,2025-06-24,True
E0007249,T002368,Transporte terrestre,142.51,2025-06-24,True
E0007250,T002368,Ajuste de reembolso,36.29,2025-07-04,False
E0007251,T002369,Alimentação,105.78,2024-11-05,True
E0007252,T002369,Transporte terrestre,52.55,2024-11-05,True
E0007253,T002369,Ajuste de reembolso,-20.31,2024-11-12,False
E0007254,T002370,Alimentação,397.38,2025-06-11,True
E0007255,T002370,Transporte terrestre,237.15,2025-06-11,True
E0007256,T002370,Ajuste de reembolso,-17.31,2025-06-25,False
E0007257,T002371,Alimentação,203.89,2025-10-07,True
E0007258,T002371,Transporte terrestre,222.6,2025-10-07,True
E0007259,T002371,Ajuste de reembolso,19.94,2025-10-19,False
E0007260,T002372,Alimentação,105.26,2024-11-22,True
E0007261,T002372,Transporte terrestre,47.09,2024-11-22,True
E0007262,T002372,Ajuste de reembolso,-8.9,2024-12-06,False
E0007263,T002373,Alimentação,131.29,2025-08-31,True
E0007264,T002373,Transporte terrestre,83.3,2025-08-31,True
E0007265,T002373,Ajuste de reembolso,4.6,2025-09-08,False
E0007266,T002374,Alimentação,321.45,2025-09-12,True
E0007267,T002374,Transporte terrestre,186.52,2025-09-12,True
E0007268,T002374,Ajuste de reembolso,39.68,2025-09-22,False
E0007269,T002375,Alimentação,73.73,2024-11-05,True
E0007270,T002375,Transporte terrestre,47.29,2024-11-05,True
E0007271,T002375,Taxa,118.46,2024-11-05,True
E0007272,T002375,Ajuste de reembolso,-7.93,2024-11-13,False
E0007273,T002376,Alimentação,473.23,2024-11-25,True
E0007274,T002376,Transporte terrestre,353.46,2024-11-25,True
E0007275,T002376,Ajuste de reembolso,11.8,2024-12-06,False
E0007276,T002378,Alimentação,299.72,2025-04-19,True
E0007277,T002378,Transporte terrestre,389.89,2025-04-19,True
E0007278,T002378,Ajuste de reembolso,8.61,2025-05-02,False
E0007279,T002379,Alimentação,99.93,2025-05-17,True
E0007280,T002379,Transporte terrestre,90.25,2025-05-17,True
E0007281,T002379,Ajuste de reembolso,5.39,2025-06-01,False
E0007282,T002380,Alimentação,102.39,2024-06-11,True
E0007283,T002380,Transporte terrestre,65.13,2024-06-11,True
E0007284,T002380,Ajuste de reembolso,6.65,2024-06-19,False
E0007285,T002381,Alimentação,248.84,2024-07-24,True
E0007286,T002381,Transporte terrestre,203.3,2024-07-24,True
E0007287,T002381,Ajuste de reembolso,23.44,2024-08-03,False
E0007288,T002382,Alimentação,295.01,2025-10-09,True
E0007289,T002382,Transporte terrestre,261.27,2025-10-09,True
E0007290,T002382,Ajuste de reembolso,15.62,2025-10-21,False
E0007291,T002383,Alimentação,162.63,2025-07-03,True
E0007292,T002383,Transporte terrestre,106.75,2025-07-03,True
E0007293,T002383,Taxa,37.85,2025-07-03,True
E0007294,T002383,Ajuste de reembolso,40.53,2025-07-09,False
E0007295,T002384,Alimentação,181.26,2024-02-09,True
E0007296,T002384,Transporte terrestre,115.4,2024-02-09,True
E0007297,T002384,Ajuste de reembolso,8.1,2024-02-26,False
E0007298,T002385,Alimentação,181.64,2025-07-24,True
E0007299,T002385,Transporte terrestre,167.51,2025-07-24,True
E0007300,T002385,Ajuste de reembolso,16.67,2025-08-03,False
E0007301,T002386,Alimentação,104.46,2024-06-15,True
E0007302,T002386,Transporte terrestre,98.28,2024-06-15,True
E0007303,T002386,Ajuste de reembolso,-3.84,2024-06-18,False
E0007304,T002387,Alimentação,105.38,2025-06-18,True
E0007305,T002387,Transporte terrestre,49.37,2025-06-18,True
E0007306,T002387,Ajuste de reembolso,-18.75,2025-07-03,False
E0007307,T002388,Alimentação,53.85,2024-05-31,True
E0007308,T002388,Transporte terrestre,64.55,2024-05-31,True
E0007309,T002388,Ajuste de reembolso,-24.91,2024-06-21,False
E0007310,T002389,Alimentação,319.5,2025-09-19,True
E0007311,T002389,Transporte terrestre,234.8,2025-09-19,True
E0007312,T002389,Ajuste de reembolso,-12.58,2025-09-25,False
E0007313,T002390,Alimentação,235.43,2024-05-30,True
E0007314,T002390,Transporte terrestre,130.06,2024-05-30,True
E0007315,T002390,Estacionamento,229.96,2024-05-30,True
E0007316,T002390,Ajuste de reembolso,-10.65,2024-06-02,False
E0007317,T002391,Alimentação,199.47,2025-09-10,True
E0007318,T002391,Transporte terrestre,317.33,2025-09-10,True
E0007319,T002391,Estacionamento,220.53,2025-09-10,True
E0007320,T002391,Ajuste de reembolso,-10.56,2025-09-22,False
E0007321,T002392,Alimentação,554.16,2025-05-21,True
E0007322,T002392,Transporte terrestre,503.44,2025-05-21,True
E0007323,T002392,Ajuste de reembolso,30.87,2025-06-05,False
E0007324,T002393,Alimentação,523.97,2024-07-17,True
E0007325,T002393,Transporte terrestre,386.71,2024-07-17,True
E0007326,T002393,Ajuste de reembolso,20.55,2024-08-02,False
E0007327,T002394,Alimentação,356.41,2024-10-17,True
E0007328,T002394,Transporte terrestre,177.74,2024-10-17,True
E0007329,T002394,Ajuste de reembolso,-20.27,2024-10-26,False
E0007330,T002395,Alimentação,309.46,2025-01-07,True
E0007331,T002395,Transporte terrestre,276.24,2025-01-07,True
E0007332,T002395,Estacionamento,158.85,2025-01-07,True
E0007333,T002395,Ajuste de reembolso,19.47,2025-01-14,False
E0007334,T002396,Alimentação,55.37,2024-10-23,True
E0007335,T002396,Transporte terrestre,43.84,2024-10-23,True
E0007336,T002396,Ajuste de reembolso,18.99,2024-11-01,False
E0007337,T002397,Alimentação,531.68,2025-05-01,True
E0007338,T002397,Transporte terrestre,307.2,2025-05-01,True
E0007339,T002397,Ajuste de reembolso,3.69,2025-05-13,False
E0007340,T002398,Alimentação,445.78,2024-05-10,True
E0007341,T002398,Transporte terrestre,185.91,2024-05-10,True
E0007342,T002398,Ajuste de reembolso,-15.27,2024-05-19,False
E0007343,T002399,Alimentação,289.72,2025-10-04,True
E0007344,T002399,Transporte terrestre,150.08,2025-10-04,True
E0007345,T002399,Ajuste de reembolso,10.27,2025-10-17,False
E0007346,T002400,Alimentação,78.85,2024-03-17,True
E0007347,T002400,Transporte terrestre,70.88,2024-03-17,True
E0007348,T002400,Outros,173.62,2024-03-17,True
E0007349,T002400,Ajuste de reembolso,27.14,2024-03-25,False
E0007350,T002401,Alimentação,89.71,2024-01-23,True
E0007351,T002401,Transporte terrestre,52.0,2024-01-23,True
E0007352,T002401,Outros,49.49,2024-01-23,True
E0007353,T002401,Ajuste de reembolso,-20.81,2024-01-31,False
E0007354,T002402,Alimentação,501.74,2024-10-01,True
E0007355,T002402,Transporte terrestre,174.74,2024-10-01,True
E0007356,T002402,Ajuste de reembolso,44.29,2024-10-10,False
E0007357,T002403,Alimentação,313.89,2025-04-25,True
E0007358,T002403,Transporte terrestre,415.17,2025-04-25,True
E0007359,T002403,Ajuste de reembolso,26.31,2025-05-06,False
E0007360,T002404,Alimentação,56.67,2024-08-09,True
E0007361,T002404,Transporte terrestre,67.08,2024-08-09,True
E0007362,T002404,Ajuste de reembolso,23.57,2024-08-22,False
E0007363,T002405,Alimentação,358.73,2025-10-14,True
E0007364,T002405,Transporte terrestre,252.59,2025-10-14,True
E0007365,T002405,Estacionamento,165.51,2025-10-14,True
E0007366,T002405,Ajuste de reembolso,18.28,2025-10-23,False
E0007367,T002406,Alimentação,418.99,2025-05-20,True
E0007368,T002406,Transporte terrestre,263.33,2025-05-20,True
E0007369,T002406,Ajuste de reembolso,36.02,2025-05-28,False
E0007370,T002408,Alimentação,237.22,2024-02-01,True
E0007371,T002408,Transporte terrestre,304.96,2024-02-01,True
E0007372,T002408,Ajuste de reembolso,2.14,2024-02-05,False
E0007373,T002409,Alimentação,127.27,2024-08-04,True
E0007374,T002409,Transporte terrestre,175.81,2024-08-04,True
E0007375,T002409,Ajuste de reembolso,22.4,2024-08-12,False
E0007376,T002410,Alimentação,416.0,2024-09-02,True
E0007377,T002410,Transporte terrestre,190.87,2024-09-02,True
E0007378,T002410,Ajuste de reembolso,34.87,2024-09-15,False
E0007379,T002411,Alimentação,362.52,2025-07-09,True
E0007380,T002411,Transporte terrestre,210.57,2025-07-09,True
E0007381,T002411,Ajuste de reembolso,25.41,2025-07-19,False
E0007382,T002412,Alimentação,444.38,2025-05-05,True
E0007383,T002412,Transporte terrestre,288.71,2025-05-05,True
E0007384,T002412,Estacionamento,145.82,2025-05-05,True
E0007385,T002412,Ajuste de reembolso,24.01,2025-05-15,False
E0007386,T002413,Alimentação,339.17,2024-01-05,True
E0007387,T002413,Transporte terrestre,182.77,2024-01-05,True
E0007388,T002413,Ajuste de reembolso,-11.87,2024-01-21,False
E0007389,T002414,Alimentação,396.83,2025-05-26,True
E0007390,T002414,Transporte terrestre,136.27,2025-05-26,True
E0007391,T002414,Ajuste de reembolso,12.78,2025-06-06,False
E0007392,T002415,Alimentação,325.51,2024-07-18,True
E0007393,T002415,Transporte terrestre,259.41,2024-07-18,True
E0007394,T002415,Estacionamento,162.68,2024-07-18,True
E0007395,T002415,Ajuste de reembolso,18.2,2024-07-23,False
E0007396,T002416,Alimentação,83.05,2025-02-25,True
E0007397,T002416,Transporte terrestre,46.53,2025-02-25,True
E0007398,T002416,Estacionamento,137.72,2025-02-25,True
E0007399,T002416,Ajuste de reembolso,11.18,2025-03-10,False
E0007400,T002417,Alimentação,251.17,2025-03-06,True
E0007401,T002417,Transporte terrestre,136.53,2025-03-06,True
E0007402,T002417,Ajuste de reembolso,27.56,2025-03-23,False
E0007403,T002418,Alimentação,177.15,2025-07-15,True
E0007404,T002418,Transporte terrestre,179.55,2025-07-15,True
E0007405,T002418,Ajuste de reembolso,40.9,2025-07-26,False
E0007406,T002419,Alimentação,78.23,2025-08-15,True
E0007407,T002419,Transporte terrestre,60.46,2025-08-15,True
E0007408,T002419,Ajuste de reembolso,26.3,2025-08-29,False
E0007409,T002420,Alimentação,336.04,2024-12-04,True
E0007410,T002420,Transporte terrestre,207.95,2024-12-04,True
E0007411,T002420,Taxa,186.58,2024-12-04,True
E0007412,T002420,Ajuste de reembolso,5.93,2024-12-20,False
E0007413,T002421,Alimentação,428.98,2024-03-22,True
E0007414,T002421,Transporte terrestre,182.94,2024-03-22,True
E0007415,T002421,Ajuste de reembolso,15.82,2024-04-04,False
E0007416,T002422,Alimentação,782.04,2025-01-22,True
E0007417,T002422,Transporte terrestre,327.72,2025-01-22,True
E0007418,T002422,Pedágio,222.11,2025-01-22,True
E0007419,T002422,Ajuste de reembolso,-3.67,2025-02-08,False
E0007420,T002423,Alimentação,280.91,2025-06-20,True
E0007421,T002423,Transporte terrestre,179.65,2025-06-20,True
E0007422,T002423,Ajuste de reembolso,-2.73,2025-06-25,False
E0007423,T002424,Alimentação,75.32,2025-05-03,True
E0007424,T002424,Transporte terrestre,98.88,2025-05-03,True
E0007425,T002424,Ajuste de reembolso,43.78,2025-05-13,False
E0007426,T002425,Alimentação,250.97,2024-10-02,True
E0007427,T002425,Transporte terrestre,181.25,2024-10-02,True
E0007428,T002425,Ajuste de reembolso,4.75,2024-10-20,False
E0007429,T002426,Alimentação,183.11,2025-03-16,True
E0007430,T002426,Transporte terrestre,112.02,2025-03-16,True
E0007431,T002426,Ajuste de reembolso,0.92,2025-03-25,False
E0007432,T002427,Alimentação,87.73,2024-12-28,True
E0007433,T002427,Transporte terrestre,135.78,2024-12-28,True
E0007434,T002427,Ajuste de reembolso,3.31,2025-01-06,False
E0007435,T002428,Alimentação,315.43,2024-03-28,True
E0007436,T002428,Transporte terrestre,322.02,2024-03-28,True
E0007437,T002428,Ajuste de reembolso,-17.14,2024-04-07,False
E0007438,T002429,Alimentação,381.98,2024-10-08,True
E0007439,T002429,Transporte terrestre,314.51,2024-10-08,True
E0007440,T002429,Ajuste de reembolso,-16.97,2024-10-14,False
E0007441,T002430,Alimentação,425.64,2024-01-31,True
E0007442,T002430,Transporte terrestre,316.61,2024-01-31,True
E0007443,T002430,Ajuste de reembolso,-16.87,2024-02-16,False
E0007444,T002431,Alimentação,159.96,2025-12-09,True
E0007445,T002431,Transporte terrestre,67.22,2025-12-09,True
E0007446,T002431,Ajuste de reembolso,34.37,2025-12-13,False
E0007447,T002432,Alimentação,541.27,2024-01-31,True
E0007448,T002432,Transporte terrestre,442.58,2024-01-31,True
E0007449,T002432,Estacionamento,95.87,2024-01-31,True
E0007450,T002432,Ajuste de reembolso,3.07,2024-02-19,False
E0007451,T002433,Alimentação,381.12,2024-05-20,True
E0007452,T002433,Transporte terrestre,272.87,2024-05-20,True
E0007453,T002433,Taxa,71.16,2024-05-20,True
E0007454,T002433,Ajuste de reembolso,10.39,2024-06-04,False
E0007455,T002434,Alimentação,295.49,2025-12-18,True
E0007456,T002434,Transporte terrestre,337.44,2025-12-18,True
E0007457,T002434,Estacionamento,102.91,2025-12-18,True
E0007458,T002434,Ajuste de reembolso,-18.65,2025-12-29,False
E0007459,T002435,Alimentação,110.62,2024-09-02,True
E0007460,T002435,Transporte terrestre,50.99,2024-09-02,True
E0007461,T002435,Ajuste de reembolso,-20.27,2024-09-08,False
E0007462,T002437,Alimentação,129.36,2025-01-27,True
E0007463,T002437,Transporte terrestre,70.03,2025-01-27,True
E0007464,T002437,Pedágio,253.29,2025-01-27,True
E0007465,T002437,Ajuste de reembolso,-4.52,2025-02-01,False
E0007466,T002438,Alimentação,187.23,2025-04-24,True
E0007467,T002438,Transporte terrestre,139.81,2025-04-24,True
E0007468,T002438,Ajuste de reembolso,10.31,2025-05-10,False
E0007469,T002440,Alimentação,99.05,2024-11-06,True
E0007470,T002440,Transporte terrestre,79.75,2024-11-06,True
E0007471,T002440,Ajuste de reembolso,-1.23,2024-11-20,False
E0007472,T002441,Alimentação,616.96,2025-06-18,True
E0007473,T002441,Transporte terrestre,532.41,2025-06-18,True
E0007474,T002441,Ajuste de reembolso,40.7,2025-07-03,False
E0007475,T002442,Alimentação,260.34,2024-01-04,True
E0007476,T002442,Transporte terrestre,209.08,2024-01-04,True
E0007477,T002442,Ajuste de reembolso,42.28,2024-01-18,False
E0007478,T002444,Alimentação,373.13,2024-04-09,True
E0007479,T002444,Transporte terrestre,254.11,2024-04-09,True
E0007480,T002444,Ajuste de reembolso,4.71,2024-04-16,False
E0007481,T002445,Alimentação,466.78,2024-08-24,True
E0007482,T002445,Transporte terrestre,201.1,2024-08-24,True
E0007483,T002445,Ajuste de reembolso,28.82,2024-09-02,False
E0007484,T002446,Alimentação,167.19,2025-06-19,True
E0007485,T002446,Transporte terrestre,103.09,2025-06-19,True
E0007486,T002446,Taxa,70.56,2025-06-19,True
E0007487,T002446,Ajuste de reembolso,23.44,2025-07-02,False
E0007488,T002447,Alimentação,247.87,2025-04-21,True
E0007489,T002447,Transporte terrestre,159.68,2025-04-21,True
E0007490,T002447,Ajuste de reembolso,28.89,2025-04-30,False
E0007491,T002448,Alimentação,387.84,2025-06-25,True
E0007492,T002448,Transporte terrestre,552.31,2025-06-25,True
E0007493,T002448,Ajuste de reembolso,17.51,2025-07-02,False
E0007494,T002449,Alimentação,184.59,2024-03-26,True
