viagem_id,companhia_aerea,rota,tarifa_base,taxa_remarcacao,taxa_cancelamento,valor_aereo_realizado,antecedencia_dias,remarcada,cancelada
T003081,GOL,Salvador - Rio de Janeiro,1082.12,209.5,0.0,1291.61,4,True,False
T003082,GOL,Salvador - Brasília,1304.46,0.0,0.0,1304.46,5,False,False
T003083,LATAM,Salvador - Rio de Janeiro,803.17,0.0,0.0,803.17,25,False,False
T003084,Azul,Salvador - São Paulo,1036.89,0.0,0.0,1036.89,6,False,False
T003086,GOL,Salvador - Belo Horizonte,1271.37,0.0,0.0,1271.37,2,False,False
T003087,GOL,Salvador - Rio de Janeiro,1331.32,0.0,0.0,1331.32,1,False,False
T003088,LATAM,Salvador - Recife,545.04,108.08,0.0,653.12,14,True,False
T003089,GOL,Salvador - Brasília,845.27,0.0,0.0,845.27,18,False,False
T003090,Azul,Salvador - Vitória da Conquista,686.87,0.0,0.0,686.87,4,False,False
T003091,LATAM,Salvador - Fortaleza,1150.78,0.0,0.0,1150.78,1,False,False
T003092,GOL,Salvador - São Paulo,803.14,0.0,0.0,803.14,10,False,False
T003093,Azul,Salvador - Curitiba,1321.06,0.0,0.0,1321.06,1,False,False
T003094,Azul,Salvador - São Paulo,1445.6,0.0,0.0,1445.6,5,False,False
T003095,LATAM,Salvador - Recife,819.57,0.0,0.0,819.57,6,False,False
T003096,Azul,Salvador - Belo Horizonte,688.57,0.0,0.0,688.57,13,False,False
T003097,LATAM,Salvador - Rio de Janeiro,1496.22,248.44,0.0,1744.67,0,True,False
T003098,Azul,Salvador - Curitiba,1013.32,0.0,0.0,1013.32,4,False,False
T003099,LATAM,Salvador - São Paulo,875.75,0.0,0.0,875.75,4,False,False
T003100,GOL,Salvador - São Paulo,921.96,0.0,0.0,921.96,19,False,False
T003101,LATAM,Salvador - Aracaju,439.48,0.0,0.0,439.48,8,False,False
T003102,GOL,Salvador - Belo Horizonte,952.69,0.0,0.0,952.69,7,False,False
T003103,GOL,Salvador - Recife,423.52,0.0,0.0,423.52,28,False,False
T003104,LATAM,Salvador - Recife,588.29,0.0,0.0,588.29,8,False,False
T003105,GOL,Salvador - Vitória da Conquista,416.92,0.0,0.0,416.92,22,False,False
T003106,LATAM,Salvador - Recife,768.19,0.0,162.86,162.86,6,False,True
T003107,Azul,Salvador - Rio de Janeiro,1560.4,0.0,0.0,1560.4,0,False,False
T003108,GOL,Salvador - Fortaleza,889.05,0.0,0.0,889.05,11,False,False
T003109,GOL,Salvador - São Paulo,872.86,0.0,0.0,872.86,5,False,False
T003110,LATAM,Salvador - Vitória da Conquista,884.56,0.0,0.0,884.56,0,False,False
T003111,GOL,Salvador - São Paulo,1243.56,0.0,0.0,1243.56,1,False,False
T003112,Azul,Salvador - Recife,751.82,0.0,0.0,751.82,1,False,False
T003113,Azul,Salvador - Curitiba,990.14,0.0,0.0,990.14,5,False,False
T003114,Azul,Salvador - São Paulo,1317.09,0.0,0.0,1317.09,0,False,False
T003115,Azul,Salvador - Campinas,1056.06,0.0,0.0,1056.06,8,False,False
T003117,LATAM,Salvador - Fortaleza,702.24,0.0,0.0,702.24,19,False,False
T003118,LATAM,Salvador - Manaus,1366.11,0.0,0.0,1366.11,4,False,False
T003119,LATAM,Salvador - Rio de Janeiro,1055.38,0.0,0.0,1055.38,0,False,False
T003120,Azul,Salvador - Belo Horizonte,823.39,0.0,0.0,823.39,22,False,False
T003121,GOL,Salvador - Brasília,1048.36,0.0,0.0,1048.36,6,False,False
T003123,Azul,Salvador - Brasília,1991.14,0.0,0.0,1991.14,3,False,False
T003124,GOL,Salvador - Vitória da Conquista,721.26,0.0,0.0,721.26,2,False,False
T003125,GOL,Salvador - Porto Alegre,1556.64,0.0,0.0,1556.64,9,False,False
T003126,GOL,Salvador - São Paulo,1088.76,0.0,0.0,1088.76,6,False,False
T003127,GOL,Salvador - Curitiba,790.78,0.0,0.0,790.78,19,False,False
T003128,LATAM,Salvador - Porto Alegre,2086.97,662.6,0.0,2749.57,3,True,False
T003129,Azul,Salvador - Porto Alegre,2121.32,0.0,0.0,2121.32,1,False,False
T003130,LATAM,Salvador - Belo Horizonte,1128.03,0.0,0.0,1128.03,1,False,False
T003131,LATAM,Salvador - Fortaleza,613.56,134.68,0.0,748.24,4,True,False
T003132,Azul,Salvador - Vitória da Conquista,629.71,0.0,0.0,629.71,6,False,False
T003133,GOL,Salvador - Curitiba,973.13,0.0,0.0,973.13,15,False,False
T003134,Azul,Salvador - Brasília,1174.29,0.0,0.0,1174.29,4,False,False
T003135,Azul,Salvador - Vitória da Conquista,468.82,0.0,0.0,468.82,13,False,False
T003136,Azul,Salvador - Brasília,772.89,0.0,0.0,772.89,16,False,False
T003138,GOL,Salvador - Curitiba,1025.68,0.0,0.0,1025.68,5,False,False
T003139,,Salvador - São Paulo,2013.37,0.0,0.0,2013.37,11,False,False
T003140,GOL,Salvador - Belo Horizonte,684.8,0.0,0.0,684.8,11,False,False
T003141,GOL,Salvador - Rio de Janeiro,1037.84,0.0,0.0,1037.84,0,False,False
T003142,LATAM,Salvador - Vitória da Conquista,715.56,0.0,0.0,715.56,4,False,False
T003143,LATAM,Salvador - Manaus,1677.28,469.44,0.0,2146.72,12,True,False
T003145,Gol Linhas Aéreas,Salvador - Ilhéus,729.05,0.0,0.0,729.05,0,False,False
T003146,GOL,Salvador - Curitiba,933.75,0.0,0.0,933.75,18,False,False
T003147,LATAM,Salvador - Brasília,1048.36,195.74,0.0,1244.1,4,True,False
T003148,LATAM,Salvador - São Paulo,676.96,0.0,0.0,676.96,29,False,False
T003149,Azul,Salvador - Curitiba,1142.14,0.0,0.0,1142.14,11,False,False
T003150,GOL,Salvador - São Paulo,788.6,0.0,0.0,788.6,15,False,False
T003151,Azul,Salvador - Brasília,1464.31,0.0,0.0,1464.31,1,False,False
T003152,GOL,Salvador - Recife,1043.54,0.0,0.0,1043.54,2,False,False
T003153,Azul,Salvador - Brasília,1600.69,0.0,0.0,1600.69,3,False,False
T003154,GOL,Salvador - Fortaleza,595.17,0.0,0.0,595.17,11,False,False
T003156,GOL,Salvador - São Paulo,925.48,0.0,0.0,925.48,6,False,False
T003157,LATAM,Salvador - São Paulo,1149.27,0.0,0.0,1149.27,8,False,False
T003158,Azul,Salvador - Vitória da Conquista,1142.18,0.0,0.0,1142.18,1,False,False
T003159,LATAM,Salvador - Rio de Janeiro,1900.45,0.0,0.0,1900.45,1,False,False
T003160,GOL,Salvador - Fortaleza,849.27,0.0,0.0,849.27,8,False,False
T003161,LATAM,Salvador - Rio de Janeiro,921.25,0.0,0.0,921.25,2,False,False
T003162,LATAM,Salvador - São Paulo,859.88,0.0,0.0,859.88,30,False,False
T003163,GOL,Salvador - São Paulo,722.26,0.0,0.0,722.26,48,False,False
T003164,Azul,Salvador - São Paulo,1453.0,0.0,0.0,1453.0,1,False,False
T003166,Azul,Salvador - Rio de Janeiro,1170.12,0.0,0.0,1170.12,1,False,False
T003167,GOL,Salvador - Fortaleza,724.58,0.0,0.0,724.58,11,False,False
T003168,Azul,Salvador - São Paulo,2459.22,550.54,0.0,3009.76,3,True,False
T003169,Azul,Salvador - Belo Horizonte,643.67,0.0,0.0,643.67,18,False,False
T003170,Azul,Salvador - Porto Alegre,1355.09,0.0,0.0,1355.09,14,False,False
T003172,GOL,Salvador - São Paulo,780.93,0.0,0.0,780.93,19,False,False
T003173,LATAM,Salvador - São Paulo,783.01,0.0,0.0,783.01,19,False,False
T003175,Azul,Salvador - Porto Alegre,1372.43,285.61,0.0,1658.04,0,True,False
T003176,GOL,Salvador - Rio de Janeiro,823.73,0.0,0.0,823.73,14,False,False
T003177,Azul,Salvador - Fortaleza,693.86,0.0,151.31,151.31,9,False,True
T003178,LATAM,Salvador - São Paulo,1489.2,0.0,0.0,1489.2,1,False,False
T003179,LATAM,Salvador - Fortaleza,749.67,0.0,0.0,749.67,8,False,False
T003180,Azul,Salvador - Recife,660.92,0.0,0.0,660.92,27,False,False
T003182,LATAM,Salvador - Brasília,1414.8,0.0,0.0,1414.8,2,False,False
T003183,GOL,Salvador - São Paulo,2017.17,0.0,0.0,2017.17,13,False,False
T003184,Azul,Salvador - Aracaju,722.9,0.0,0.0,722.9,2,False,False
T003185,LATAM,Salvador - Recife,604.88,0.0,0.0,604.88,19,False,False
T003187,LATAM,Salvador - São Paulo,1133.46,0.0,0.0,1133.46,12,False,False
T003188,GOL,Salvador - Vitória da Conquista,532.8,0.0,0.0,532.8,13,False,False
T003189,LATAM,Salvador - Recife,526.53,0.0,0.0,526.53,9,False,False
T003190,LATAM,Salvador - Curitiba,1042.32,0.0,0.0,1042.32,13,False,False
T003191,,Salvador - Rio de Janeiro,946.69,0.0,248.9,248.9,4,False,True
T003192,LATAM,Salvador - Brasília,856.85,0.0,167.46,167.46,15,False,True
T003193,Azul,Salvador - Rio de Janeiro,753.57,131.31,0.0,884.88,17,True,False
T003194,LATAM,Salvador - Belo Horizonte,744.82,0.0,0.0,744.82,13,False,False
T003195,GOL,Salvador - Brasília,693.2,0.0,0.0,693.2,16,False,False
T003196,GOL,Salvador - Rio de Janeiro,904.93,0.0,214.67,214.67,1,False,True
T003197,GOL,Salvador - Brasília,993.09,0.0,0.0,993.09,19,False,False
T003198,GOL,Salvador - Porto Alegre,2006.27,252.04,0.0,2258.31,0,True,False
T003199,GOL,Salvador - Campinas,1106.62,0.0,0.0,1106.62,27,False,False
T003200,LATAM,Salvador - Belo Horizonte,1016.27,0.0,0.0,1016.27,4,False,False
T003201,GOL,Salvador - Belo Horizonte,1947.47,0.0,0.0,1947.47,0,False,False
T003202,GOL,Salvador - Campinas,1357.08,0.0,0.0,1357.08,2,False,False
T003203,Gol Linhas Aéreas,Salvador - Aracaju,1317.83,0.0,0.0,1317.83,0,False,False
T003204,GOL,Salvador - São Paulo,809.42,0.0,0.0,809.42,21,False,False
T003205,Azul Linhas Aéreas,Salvador - Fortaleza,552.53,0.0,0.0,552.53,26,False,False
T003206,GOL,Salvador - Campinas,989.0,0.0,0.0,989.0,12,False,False
T003207,,Salvador - Belo Horizonte,1369.57,193.4,0.0,1562.97,5,True,False
T003208,Azul,Salvador - Vitória da Conquista,505.33,0.0,0.0,505.33,14,False,False
T003209,GOL,Salvador - Brasília,1133.88,0.0,0.0,1133.88,4,False,False
T003210,LATAM,Salvador - Fortaleza,593.99,0.0,0.0,593.99,3,False,False
T003211,GOL,Salvador - São Paulo,1166.51,239.47,0.0,1405.98,0,True,False
T003212,GOL,Salvador - São Paulo,1014.07,0.0,0.0,1014.07,9,False,False
T003213,GOL,Salvador - Belo Horizonte,638.33,0.0,0.0,638.33,25,False,False
T003214,GOL,Salvador - Rio de Janeiro,1810.55,0.0,0.0,1810.55,2,False,False
T003215,GOL,Salvador - Campinas,685.75,0.0,0.0,685.75,27,False,False
T003216,LATAM,Salvador - Aracaju,490.39,0.0,0.0,490.39,4,False,False
T003218,LATAM,Salvador - Brasília,1517.78,0.0,0.0,1517.78,5,False,False
T003219,GOL,Salvador - Vitória da Conquista,432.42,0.0,0.0,432.42,21,False,False
T003220,GOL,Salvador - Brasília,833.96,0.0,0.0,833.96,23,False,False
T003221,LATAM,Salvador - São Paulo,817.43,0.0,0.0,817.43,4,False,False
T003222,Azul,Salvador - Belo Horizonte,916.3,0.0,0.0,916.3,4,False,False
T003223,LATAM,Salvador - Brasília,745.04,0.0,0.0,745.04,19,False,False
T003224,LATAM,Salvador - Belo Horizonte,928.26,0.0,0.0,928.26,5,False,False
T003226,LATAM,Salvador - Fortaleza,997.6,0.0,0.0,997.6,6,False,False
T003227,Azul,Salvador - São Paulo,1075.61,0.0,0.0,1075.61,14,False,False
T003228,Latam Airlines,Salvador - São Paulo,1064.42,0.0,0.0,1064.42,6,False,False
T003229,Azul,Salvador - Campinas,638.55,0.0,0.0,638.55,19,False,False
T003230,GOL,Salvador - Belo Horizonte,1420.81,0.0,0.0,1420.81,2,False,False
T003231,AZUL,Salvador - Recife,677.96,208.67,0.0,886.62,35,True,False
T003232,GOL,Salvador - Fortaleza,451.61,0.0,0.0,451.61,18,False,False
T003233,LATAM,Salvador - Recife,640.03,0.0,0.0,640.03,13,False,False
T003234,Gol Linhas Aéreas,Salvador - Brasília,600.92,0.0,0.0,600.92,13,False,False
T003235,LATAM,Salvador - Rio de Janeiro,1149.59,0.0,0.0,1149.59,4,False,False
T003236,gol,Salvador - Recife,880.45,0.0,0.0,880.45,4,False,False
T003237,GOL,Salvador - Belo Horizonte,1150.12,0.0,0.0,1150.12,6,False,False
T003238,Azul,Salvador - Brasília,887.11,0.0,0.0,887.11,27,False,False
T003239,LATAM,Salvador - Curitiba,1252.16,0.0,0.0,1252.16,0,False,False
T003240,LATAM,Salvador - Rio de Janeiro,1106.64,0.0,0.0,1106.64,4,False,False
T003241,LATAM,Salvador - Fortaleza,1530.32,0.0,0.0,1530.32,5,False,False
T003242,Azul,Salvador - Fortaleza,704.07,0.0,0.0,704.07,6,False,False
T003243,Azul,Salvador - Brasília,1398.34,0.0,0.0,1398.34,3,False,False
T003244,GOL,Salvador - Fortaleza,657.09,0.0,0.0,657.09,4,False,False
T003245,LATAM,Salvador - Recife,716.47,0.0,0.0,716.47,5,False,False
T003246,LATAM,Salvador - Porto Alegre,1686.96,0.0,0.0,1686.96,5,False,False
T003247,LATAM,Salvador - São Paulo,952.49,0.0,0.0,952.49,19,False,False
T003248,GOL,Salvador - São Paulo,853.12,0.0,0.0,853.12,23,False,False
T003249,LATAM,Salvador - São Paulo,796.04,0.0,0.0,796.04,11,False,False
T003251,GOL,Salvador - Belo Horizonte,818.24,0.0,0.0,818.24,31,False,False
T003252,GOL,Salvador - Brasília,1172.04,0.0,0.0,1172.04,7,False,False
T003253,LATAM,Salvador - São Paulo,952.61,0.0,205.85,205.85,21,False,True
T003254,Azul,Salvador - Campinas,847.82,0.0,0.0,847.82,27,False,False
T003255,Azul,Salvador - Brasília,1191.94,0.0,0.0,1191.94,10,False,False
T003256,Azul,Salvador - São Paulo,1650.3,0.0,0.0,1650.3,0,False,False
T003257,GOL,Salvador - Fortaleza,485.62,0.0,0.0,485.62,22,False,False
T003258,Azul Linhas Aéreas,Salvador - São Paulo,1913.45,0.0,311.38,311.38,4,False,True
T003259,LATAM,Salvador - Brasília,1395.12,0.0,0.0,1395.12,3,False,False
T003260,GOL,Salvador - São Paulo,1619.36,0.0,0.0,1619.36,4,False,False
T003261,LATAM,Salvador - Recife,440.41,0.0,0.0,440.41,17,False,False
T003262,LATAM,Salvador - Rio de Janeiro,1825.23,0.0,0.0,1825.23,0,False,False
T003263,LATAM,Salvador - São Paulo,641.38,0.0,0.0,641.38,39,False,False
T003265,LATAM,Salvador - São Paulo,1112.01,0.0,0.0,1112.01,5,False,False
T003267,GOL,Salvador - Porto Alegre,1752.81,0.0,0.0,1752.81,6,False,False
T003268,Azul,Salvador - São Paulo,1332.67,0.0,0.0,1332.67,15,False,False
T003269,GOL,Salvador - São Paulo,984.46,0.0,0.0,984.46,17,False,False
T003270,Latam Airlines,Salvador - Aracaju,437.52,83.65,0.0,521.17,3,True,False
T003271,LATAM,Salvador - Ilhéus,517.38,0.0,0.0,517.38,12,False,False
T003273,LATAM,Salvador - Brasília,1789.86,0.0,0.0,1789.86,7,False,False
T003274,Azul,Salvador - Curitiba,1701.29,295.58,0.0,1996.87,2,True,False
T003275,LATAM,Salvador - Recife,508.28,0.0,0.0,508.28,14,False,False
T003276,Azul,Salvador - São Paulo,856.63,0.0,0.0,856.63,21,False,False
T003277,Azul,Salvador - São Paulo,1101.05,0.0,0.0,1101.05,17,False,False
T003278,GOL,Salvador - Recife,717.45,0.0,0.0,717.45,28,False,False
T003279,LATAM,Salvador - Brasília,1280.19,0.0,0.0,1280.19,16,False,False
T003280,Azul,Salvador - São Paulo,1760.73,0.0,0.0,1760.73,6,False,False
T003281,LATAM,Salvador - Ilhéus,713.62,0.0,0.0,713.62,1,False,False
T003282,Azul,Salvador - Rio de Janeiro,766.37,0.0,0.0,766.37,8,False,False
T003283,LATAM,Salvador - Porto Alegre,1887.33,0.0,407.09,407.09,4,False,True
T003284,GOL,Salvador - São Paulo,831.5,0.0,0.0,831.5,9,False,False
T003285,GOL,Salvador - Ilhéus,559.79,0.0,0.0,559.79,2,False,False
T003286,GOL,Salvador - São Paulo,1565.53,0.0,0.0,1565.53,2,False,False
T003287,LATAM,Salvador - Curitiba,1205.29,0.0,0.0,1205.29,6,False,False
T003288,GOL,Salvador - São Paulo,1037.97,0.0,0.0,1037.97,4,False,False
T003289,Azul,Salvador - Manaus,2180.1,614.66,0.0,2794.76,2,True,False
T003290,GOL,Salvador - Ilhéus,428.37,0.0,0.0,428.37,28,False,False
T003292,LATAM,Salvador - Campinas,673.88,0.0,0.0,673.88,10,False,False
T003293,LATAM,Salvador - Brasília,802.55,0.0,0.0,802.55,22,False,False
T003294,LATAM,Salvador - Belo Horizonte,811.09,0.0,0.0,811.09,4,False,False
T003295,LATAM,Salvador - Brasília,1273.5,0.0,0.0,1273.5,4,False,False
T003296,GOL,Salvador - Curitiba,1017.39,0.0,0.0,1017.39,1,False,False
T003297,GOL,Salvador - São Paulo,1114.52,0.0,0.0,1114.52,4,False,False
T003298,GOL,Salvador - Brasília,967.45,0.0,0.0,967.45,5,False,False
T003299,GOL,Salvador - Brasília,790.49,0.0,0.0,790.49,42,False,False
T003300,GOL,Salvador - Belo Horizonte,936.95,0.0,0.0,936.95,0,False,False
T003301,LATAM,Salvador - Belo Horizonte,808.71,0.0,0.0,808.71,14,False,False
T003302,LATAM,Salvador - Brasília,893.86,0.0,0.0,893.86,12,False,False
T003303,LATAM,Salvador - São Paulo,1519.07,0.0,0.0,1519.07,13,False,False
T003304,LATAM,Salvador - Brasília,835.23,0.0,0.0,835.23,11,False,False
T003305,LATAM,Salvador - Recife,694.28,0.0,0.0,694.28,0,False,False
T003306,Azul,Salvador - Manaus,1622.54,0.0,0.0,1622.54,0,False,False
T003307,Azul,Salvador - São Paulo,1366.96,0.0,0.0,1366.96,1,False,False
T003308,GOL,Salvador - São Paulo,1967.98,0.0,0.0,1967.98,3,False,False
T003309,GOL,Salvador - Recife,489.06,0.0,57.58,57.58,34,False,True
T003310,LATAM,Salvador - Recife,431.85,0.0,0.0,431.85,33,False,False
T003311,Azul,Salvador - São Paulo,1838.91,0.0,0.0,1838.91,7,False,False
T003312,LATAM,Salvador - São Paulo,1692.23,0.0,0.0,1692.23,1,False,False
T003313,GOL,Salvador - São Paulo,1348.0,0.0,0.0,1348.0,10,False,False
T003314,GOL,Salvador - São Paulo,674.93,213.17,0.0,888.1,32,True,False
T003315,Azul,Salvador - Manaus,1324.78,0.0,0.0,1324.78,5,False,False
T003318,Azul,Salvador - São Paulo,1309.8,0.0,0.0,1309.8,4,False,False
T003319,Azul,Salvador - Recife,700.9,0.0,0.0,700.9,5,False,False
T003320,GOL,Salvador - Rio de Janeiro,1674.93,0.0,0.0,1674.93,0,False,False
T003321,LATAM,Salvador - São Paulo,1400.45,0.0,0.0,1400.45,2,False,False
T003322,GOL,Salvador - Recife,913.19,0.0,0.0,913.19,4,False,False
T003323,LATAM,Salvador - São Paulo,670.47,0.0,0.0,670.47,20,False,False
T003324,LATAM,Salvador - Manaus,1217.79,0.0,0.0,1217.79,8,False,False
T003325,LATAM,Salvador - Brasília,741.74,0.0,0.0,741.74,30,False,False
T003326,GOL,Salvador - Brasília,1076.58,0.0,0.0,1076.58,5,False,False
T003327,LATAM,Salvador - Belo Horizonte,581.96,0.0,0.0,581.96,14,False,False
T003328,LATAM,Salvador - Rio de Janeiro,1245.65,0.0,0.0,1245.65,0,False,False
T003329,GOL,Salvador - Rio de Janeiro,1045.3,0.0,0.0,1045.3,1,False,False
T003331,Azul,Salvador - Rio de Janeiro,1082.51,0.0,0.0,1082.51,8,False,False
T003332,GOL,Salvador - Rio de Janeiro,994.57,0.0,0.0,994.57,6,False,False
T003333,GOL,Salvador - Fortaleza,916.37,0.0,0.0,916.37,5,False,False
T003335,GOL,Salvador - Rio de Janeiro,631.05,0.0,0.0,631.05,47,False,False
T003336,LATAM,Salvador - São Paulo,1058.74,0.0,0.0,1058.74,6,False,False
T003338,LATAM,Salvador - Recife,404.17,0.0,0.0,404.17,24,False,False
T003339,LATAM,Salvador - Rio de Janeiro,613.04,0.0,0.0,613.04,17,False,False
T003340,LATAM,Salvador - Brasília,700.08,0.0,0.0,700.08,19,False,False
T003341,LATAM,Salvador - Belo Horizonte,1592.65,0.0,0.0,1592.65,0,False,False
T003342,LATAM,Salvador - São Paulo,823.28,217.06,0.0,1040.34,16,True,False
T003343,LATAM,Salvador - Recife,662.27,0.0,0.0,662.27,10,False,False
T003344,GOL,Salvador - Ilhéus,602.67,0.0,0.0,602.67,10,False,False
T003345,LATAM,Salvador - São Paulo,1775.23,0.0,0.0,1775.23,0,False,False
T003346,LATAM,Salvador - São Paulo,1472.12,0.0,0.0,1472.12,0,False,False
T003347,gol,Salvador - Brasília,933.28,0.0,0.0,933.28,10,False,False
T003349,LATAM,Salvador - São Paulo,1144.27,0.0,0.0,1144.27,4,False,False
T003350,LATAM,Salvador - São Paulo,1130.04,0.0,0.0,1130.04,5,False,False
T003351,Azul,Salvador - Aracaju,657.46,0.0,0.0,657.46,4,False,False
T003352,GOL,Salvador - Manaus,1152.81,0.0,0.0,1152.81,7,False,False
T003353,LATAM,Salvador - Fortaleza,743.72,0.0,0.0,743.72,9,False,False
T003354,Azul,Salvador - Ilhéus,317.73,0.0,0.0,317.73,28,False,False
T003355,LATAM,Salvador - São Paulo,1844.16,0.0,0.0,1844.16,2,False,False
T003356,LATAM,Salvador - Fortaleza,1086.03,0.0,0.0,1086.03,5,False,False
T003357,GOL,Salvador - São Paulo,623.05,0.0,0.0,623.05,21,False,False
T003358,LATAM,Salvador - Campinas,1108.9,0.0,0.0,1108.9,18,False,False
T003359,GOL,Salvador - Brasília,932.6,0.0,0.0,932.6,11,False,False
T003360,LATAM,Salvador - Campinas,1513.54,0.0,0.0,1513.54,3,False,False
T003361,LATAM,Salvador - Fortaleza,612.34,0.0,0.0,612.34,23,False,False
T003362,GOL,Salvador - São Paulo,1242.25,0.0,0.0,1242.25,0,False,False
T003363,LATAM,Salvador - Brasília,1556.55,0.0,0.0,1556.55,0,False,False
T003364,Azul,Salvador - Recife,631.38,0.0,0.0,631.38,20,False,False
T003365,LATAM,Salvador - Rio de Janeiro,938.05,0.0,0.0,938.05,5,False,False
T003366,latam,Salvador - Vitória da Conquista,349.16,0.0,0.0,349.16,34,False,False
T003367,Azul,Salvador - São Paulo,955.96,199.84,0.0,1155.8,7,True,False
T003368,LATAM,Salvador - São Paulo,2527.58,0.0,482.93,482.93,0,False,True
T003369,LATAM,Salvador - São Paulo,1049.27,0.0,0.0,1049.27,9,False,False
T003370,Azul,Salvador - Brasília,1421.03,391.29,0.0,1812.32,0,True,False
T003371,GOL,Salvador - Fortaleza,597.8,0.0,0.0,597.8,5,False,False
T003373,LATAM,Salvador - Recife,602.02,0.0,0.0,602.02,11,False,False
T003374,LATAM,Salvador - Manaus,1816.85,0.0,0.0,1816.85,5,False,False
T003375,LATAM,Salvador - Fortaleza,1064.23,0.0,0.0,1064.23,0,False,False
T003376,LATAM,Salvador - Belo Horizonte,812.06,0.0,0.0,812.06,11,False,False
T003377,Azul,Salvador - São Paulo,2053.66,0.0,0.0,2053.66,0,False,False
T003378,Azul,Salvador - Recife,480.03,0.0,0.0,480.03,22,False,False
T003379,Azul,Salvador - Fortaleza,639.47,0.0,0.0,639.47,33,False,False
T003380,LATAM,Salvador - Campinas,1578.56,0.0,0.0,1578.56,4,False,False
T003381,Azul,Salvador - Manaus,1511.41,0.0,0.0,1511.41,27,False,False
T003382,LATAM,Salvador - Vitória da Conquista,812.02,149.91,0.0,961.93,0,True,False
T003383,Azul,Salvador - Rio de Janeiro,1050.69,0.0,0.0,1050.69,8,False,False
T003384,LATAM,Salvador - Brasília,893.12,0.0,0.0,893.12,8,False,False
T003385,GOL,Salvador - Recife,720.5,0.0,0.0,720.5,2,False,False
T003386,GOL,Salvador - Manaus,1334.92,0.0,0.0,1334.92,6,False,False
T003387,GOL,Salvador - Porto Alegre,1118.01,0.0,0.0,1118.01,40,False,False
T003388,GOL,Salvador - Fortaleza,915.16,0.0,0.0,915.16,7,False,False
T003389,LATAM,Salvador - Campinas,1672.09,0.0,0.0,1672.09,0,False,False
T003390,LATAM,Salvador - São Paulo,1326.66,0.0,186.6,186.6,8,False,True
T003391,Azul,Salvador - Recife,566.99,0.0,0.0,566.99,22,False,False
T003392,GOL,Salvador - São Paulo,787.07,0.0,0.0,787.07,24,False,False
T003393,GOL,Salvador - Campinas,820.59,0.0,0.0,820.59,19,False,False
T003394,Azul,Salvador - Porto Alegre,2320.48,0.0,0.0,2320.48,5,False,False
T003395,Azul,Salvador - Rio de Janeiro,627.73,0.0,0.0,627.73,15,False,False
T003396,LATAM,Salvador - São Paulo,1200.11,0.0,0.0,1200.11,0,False,False
T003398,LATAM,Salvador - Recife,995.59,0.0,0.0,995.59,3,False,False
T003399,Azul,Salvador - Rio de Janeiro,784.08,0.0,0.0,784.08,11,False,False
T003400,GOL,Salvador - Brasília,1022.33,0.0,0.0,1022.33,5,False,False
T003401,LATAM,Salvador - São Paulo,1233.34,0.0,304.74,304.74,0,False,True
